275.14,1041,74,274.15,276.15,2019-01-04,12:00:05
276.24,1042,60,275.15,277.15,2019-01-04,13:00:03
276.42,1041,64,275.15,277.15,2019-01-04,14:00:03
276.23,1041,64,275.15,277.15,2019-01-04,15:00:04
275.87,1041,64,275.15,277.15,2019-01-04,16:00:04
275.33,1041,69,273.15,277.15,2019-01-04,17:00:03
275.13,1041,69,273.15,277.15,2019-01-04,18:00:05
275.02,1041,77,272.15,278.15,2019-01-04,19:00:03
274.4,1041,91,271.15,278.15,2019-01-04,20:00:06
274.77,1041,91,272.15,278.15,2019-01-04,21:00:04
274.64,1040,86,273.15,276.15,2019-01-04,22:00:03
275.3,1040,79,273.15,278.15,2019-01-04,23:00:03
275.47,1041,79,274.15,276.15,2019-01-05,00:00:04
276.02,1040,75,274.15,278.15,2019-01-05,01:00:04
276.02,1040,75,274.15,278.15,2019-01-05,02:00:04
276.27,1040,86,275.15,278.15,2019-01-05,03:00:03
276.36,1039,75,275.15,278.15,2019-01-05,04:00:03
276.36,1039,79,275.15,278.15,2019-01-05,05:00:03
276.5,1039,79,275.15,278.15,2019-01-05,06:00:03
277.01,1039,79,276.15,278.15,2019-01-05,07:00:03
277.13,1039,79,276.15,278.15,2019-01-05,07:30:05
277.14,1039,75,276.15,278.15,2019-01-05,07:45:03
277.14,1039,75,276.15,278.15,2019-01-05,07:50:03
277.14,1039,75,276.15,278.15,2019-01-05,07:55:04
277.14,1039,75,276.15,278.15,2019-01-05,08:00:03
276.68,1039,81,275.15,278.15,2019-01-05,08:05:03
276.59,1039,81,275.15,278.15,2019-01-05,08:10:06
276.59,1039,81,275.15,278.15,2019-01-05,08:15:04
276.59,1039,81,275.15,278.15,2019-01-05,08:20:03
276.59,1039,81,275.15,278.15,2019-01-05,08:25:03
276.59,1039,81,275.15,278.15,2019-01-05,08:30:03
277.03,1039,75,276.15,278.15,2019-01-05,08:35:03
277.04,1039,75,276.15,278.15,2019-01-05,08:40:03
277.04,1039,75,276.15,278.15,2019-01-05,08:45:03
277.04,1039,75,276.15,278.15,2019-01-05,08:50:03
277.04,1039,75,276.15,278.15,2019-01-05,08:55:03
277.04,1039,75,276.15,278.15,2019-01-05,09:00:07
277.04,1039,75,276.15,278.15,2019-01-05,09:05:03
276.77,1039,75,275.15,278.15,2019-01-05,09:10:03
276.77,1039,75,275.15,278.15,2019-01-05,09:15:03
276.77,1039,75,275.15,278.15,2019-01-05,09:20:03
276.77,1039,75,275.15,278.15,2019-01-05,09:25:04
276.77,1039,75,275.15,278.15,2019-01-05,09:30:03
276.96,1039,81,276.15,278.15,2019-01-05,09:35:03
276.96,1039,81,276.15,278.15,2019-01-05,09:40:03
276.96,1039,81,276.15,278.15,2019-01-05,09:45:03
276.96,1039,81,276.15,278.15,2019-01-05,09:50:04
276.96,1039,81,276.15,278.15,2019-01-05,09:55:03
276.96,1039,81,276.15,278.15,2019-01-05,10:00:03
276.87,1039,75,276.15,278.15,2019-01-05,10:05:03
276.87,1039,75,276.15,278.15,2019-01-05,10:10:08
276.87,1039,75,276.15,278.15,2019-01-05,10:15:03
276.87,1039,75,276.15,278.15,2019-01-05,10:20:03
276.87,1039,75,276.15,278.15,2019-01-05,10:25:04
276.87,1039,75,276.15,278.15,2019-01-05,10:30:03
277.04,1039,70,276.15,278.15,2019-01-05,10:35:03
276.87,1039,70,276.15,278.15,2019-01-05,10:40:03
276.87,1039,70,276.15,278.15,2019-01-05,10:45:03
276.87,1039,70,276.15,278.15,2019-01-05,10:50:03
276.87,1039,70,276.15,278.15,2019-01-05,10:55:03
276.65,1038,70,276.15,277.15,2019-01-05,11:00:04
276.64,1039,70,276.15,277.15,2019-01-05,11:05:03
276.64,1039,70,276.15,277.15,2019-01-05,11:10:03
276.64,1039,70,276.15,277.15,2019-01-05,11:15:03
276.64,1039,70,276.15,277.15,2019-01-05,11:20:03
276.64,1039,70,276.15,277.15,2019-01-05,11:25:03
276.64,1039,70,276.15,277.15,2019-01-05,11:30:03
277.04,1039,70,276.15,278.15,2019-01-05,11:35:03
276.97,1039,70,276.15,278.15,2019-01-05,11:40:03
276.97,1039,70,276.15,278.15,2019-01-05,11:45:03
276.97,1039,70,276.15,278.15,2019-01-05,11:50:03
276.97,1039,70,276.15,278.15,2019-01-05,11:55:03
276.97,1039,70,276.15,278.15,2019-01-05,12:00:03
277.06,1039,70,276.15,278.15,2019-01-05,12:05:04
277.05,1039,70,276.15,278.15,2019-01-05,12:10:14
277.05,1039,70,276.15,278.15,2019-01-05,12:15:03
277.05,1039,70,276.15,278.15,2019-01-05,12:20:03
277.05,1039,70,276.15,278.15,2019-01-05,12:25:04
277.05,1039,70,276.15,278.15,2019-01-05,12:30:03
277.24,1039,70,276.15,278.15,2019-01-05,12:35:03
277.24,1039,70,276.15,278.15,2019-01-05,12:40:03
277.24,1039,70,276.15,278.15,2019-01-05,12:45:03
277.24,1039,70,276.15,278.15,2019-01-05,12:50:03
277.24,1039,70,276.15,278.15,2019-01-05,12:55:06
277.24,1039,70,276.15,278.15,2019-01-05,13:00:04
277.23,1038,70,276.15,278.15,2019-01-05,13:05:03
277.32,1038,70,276.15,278.15,2019-01-05,13:10:03
277.32,1038,70,276.15,278.15,2019-01-05,13:15:03
277.32,1038,70,276.15,278.15,2019-01-05,13:20:03
277.32,1038,70,276.15,278.15,2019-01-05,13:25:04
277.32,1038,70,276.15,278.15,2019-01-05,13:30:03
277.55,1038,67,277.15,278.15,2019-01-05,13:35:03
277.55,1038,67,277.15,278.15,2019-01-05,13:40:03
277.55,1038,67,277.15,278.15,2019-01-05,13:45:03
277.55,1038,67,277.15,278.15,2019-01-05,13:50:03
277.55,1038,67,277.15,278.15,2019-01-05,13:55:03
277.55,1038,67,277.15,278.15,2019-01-05,14:00:03
277.54,1038,67,277.15,278.15,2019-01-05,14:05:03
277.54,1038,67,277.15,278.15,2019-01-05,14:10:07
277.54,1038,67,277.15,278.15,2019-01-05,14:15:03
277.54,1038,67,277.15,278.15,2019-01-05,14:20:03
277.54,1038,67,277.15,278.15,2019-01-05,14:25:03
277.54,1038,67,277.15,278.15,2019-01-05,14:30:03
277.55,1038,75,277.15,278.15,2019-01-05,14:35:03
277.55,1038,75,277.15,278.15,2019-01-05,14:40:03
277.55,1038,75,277.15,278.15,2019-01-05,14:45:03
277.54,1038,75,277.15,278.15,2019-01-05,14:50:04
277.54,1038,75,277.15,278.15,2019-01-05,14:55:03
277.54,1038,75,277.15,278.15,2019-01-05,15:00:03
277.6,1038,70,276.15,279.15,2019-01-05,15:05:03
277.6,1038,70,276.15,279.15,2019-01-05,15:10:03
277.6,1038,70,276.15,279.15,2019-01-05,15:15:03
277.6,1038,70,276.15,279.15,2019-01-05,15:20:03
277.6,1038,70,276.15,279.15,2019-01-05,15:25:03
277.59,1037,80,276.15,279.15,2019-01-05,15:30:04
277.78,1038,70,277.15,279.15,2019-01-05,15:35:03
277.78,1038,70,277.15,279.15,2019-01-05,15:40:03
277.78,1038,70,277.15,279.15,2019-01-05,15:45:04
277.78,1038,70,277.15,279.15,2019-01-05,15:50:03
277.78,1038,70,277.15,279.15,2019-01-05,15:55:03
277.78,1038,70,277.15,279.15,2019-01-05,16:00:03
277.78,1038,70,277.15,279.15,2019-01-05,16:05:03
277.78,1038,70,277.15,279.15,2019-01-05,16:10:19
277.78,1038,70,277.15,279.15,2019-01-05,16:15:03
277.77,1038,70,277.15,279.15,2019-01-05,16:20:03
277.77,1038,70,277.15,279.15,2019-01-05,16:25:04
277.77,1038,70,277.15,279.15,2019-01-05,16:30:03
277.92,1038,70,277.15,279.15,2019-01-05,16:35:03
277.78,1038,70,277.15,279.15,2019-01-05,16:40:03
277.78,1038,70,277.15,279.15,2019-01-05,16:45:03
277.78,1038,70,277.15,279.15,2019-01-05,16:50:03
277.78,1038,70,277.15,279.15,2019-01-05,16:55:03
277.78,1038,70,277.15,279.15,2019-01-05,17:00:04
277.78,1038,75,277.15,279.15,2019-01-05,17:05:03
277.78,1038,75,277.15,279.15,2019-01-05,17:10:03
277.78,1038,75,277.15,279.15,2019-01-05,17:15:03
277.78,1038,75,277.15,279.15,2019-01-05,17:20:03
277.77,1038,75,277.15,279.15,2019-01-05,17:25:03
277.77,1038,75,277.15,279.15,2019-01-05,17:30:03
277.45,1038,80,277.15,278.15,2019-01-05,17:35:04
277.45,1038,80,277.15,278.15,2019-01-05,17:40:03
277.45,1038,80,277.15,278.15,2019-01-05,17:45:03
277.45,1038,80,277.15,278.15,2019-01-05,17:50:03
277.45,1038,80,277.15,278.15,2019-01-05,17:55:03
277.45,1038,80,277.15,278.15,2019-01-05,18:00:03
277.87,1038,70,277.15,279.15,2019-01-05,18:05:03
277.87,1038,70,277.15,279.15,2019-01-05,18:10:07
277.87,1038,70,277.15,279.15,2019-01-05,18:15:03
277.87,1038,70,277.15,279.15,2019-01-05,18:20:06
277.87,1038,70,277.15,279.15,2019-01-05,18:25:03
277.86,1038,70,277.15,279.15,2019-01-05,18:30:03
277.77,1037,80,277.15,278.15,2019-01-05,18:35:03
277.65,1037,80,277.15,278.15,2019-01-05,18:40:03
277.65,1037,80,277.15,278.15,2019-01-05,18:45:03
277.65,1037,80,277.15,278.15,2019-01-05,18:50:03
277.65,1037,80,277.15,278.15,2019-01-05,18:55:04
277.65,1037,80,277.15,278.15,2019-01-05,19:00:03
277.65,1037,80,277.15,278.15,2019-01-05,19:05:03
277.65,1037,80,277.15,278.15,2019-01-05,19:10:03
277.64,1038,75,277.15,278.15,2019-01-05,19:15:03
277.64,1038,75,277.15,278.15,2019-01-05,19:20:03
277.64,1038,75,277.15,278.15,2019-01-05,19:25:03
277.64,1038,75,277.15,278.15,2019-01-05,19:30:09
277.96,1038,75,277.15,279.15,2019-01-05,19:35:03
277.96,1038,75,277.15,279.15,2019-01-05,19:40:03
277.96,1038,75,277.15,279.15,2019-01-05,19:45:03
277.96,1038,75,277.15,279.15,2019-01-05,19:50:03
277.96,1038,75,277.15,279.15,2019-01-05,19:55:04
277.96,1038,75,277.15,279.15,2019-01-05,20:00:03
277.75,1037,80,277.15,278.15,2019-01-05,20:05:03
277.75,1037,80,277.15,278.15,2019-01-05,20:10:20
277.75,1037,80,277.15,278.15,2019-01-05,20:15:03
277.75,1037,80,277.15,278.15,2019-01-05,20:20:03
277.75,1037,80,277.15,278.15,2019-01-05,20:25:03
277.75,1037,80,277.15,278.15,2019-01-05,20:30:03
277.85,1037,80,277.15,278.15,2019-01-05,20:35:03
277.85,1037,80,277.15,278.15,2019-01-05,20:40:04
277.85,1037,80,277.15,278.15,2019-01-05,20:45:03
277.85,1037,80,277.15,278.15,2019-01-05,20:50:03
277.85,1037,80,277.15,278.15,2019-01-05,20:55:03
277.85,1037,80,277.15,278.15,2019-01-05,21:00:03
277.94,1037,80,277.15,279.15,2019-01-05,21:05:04
277.94,1037,80,277.15,279.15,2019-01-05,21:10:03
277.94,1037,80,277.15,279.15,2019-01-05,21:15:03
277.94,1037,80,277.15,279.15,2019-01-05,21:20:03
277.94,1037,80,277.15,279.15,2019-01-05,21:25:03
278.13,1037,75,277.15,279.15,2019-01-05,21:30:04
278.15,1037,75,277.15,279.15,2019-01-05,21:35:03
278.15,1037,75,277.15,279.15,2019-01-05,21:40:03
278.15,1037,75,277.15,279.15,2019-01-05,21:45:03
278.15,1037,75,277.15,279.15,2019-01-05,21:50:03
278.15,1037,75,277.15,279.15,2019-01-05,21:55:03
278.15,1037,75,277.15,279.15,2019-01-05,22:00:04
278.03,1038,80,277.15,278.15,2019-01-05,22:05:03
278.03,1038,80,277.15,278.15,2019-01-05,22:10:05
278.03,1038,80,277.15,278.15,2019-01-05,22:15:04
278.03,1038,80,277.15,278.15,2019-01-05,22:20:03
278.03,1038,80,277.15,278.15,2019-01-05,22:25:03
278.03,1038,80,277.15,278.15,2019-01-05,22:30:03
278.31,1038,75,278.15,279.15,2019-01-05,22:35:04
278.14,1038,75,277.15,279.15,2019-01-05,22:40:03
278.14,1038,75,277.15,279.15,2019-01-05,22:45:03
278.14,1038,75,277.15,279.15,2019-01-05,22:50:04
278.14,1038,75,277.15,279.15,2019-01-05,22:55:03
278.14,1038,75,277.15,279.15,2019-01-05,23:00:03
278.14,1038,75,277.15,279.15,2019-01-05,23:05:03
278.14,1038,75,277.15,279.15,2019-01-05,23:10:03
278.13,1038,75,277.15,279.15,2019-01-05,23:15:03
278.13,1038,75,277.15,279.15,2019-01-05,23:20:03
278.13,1038,75,277.15,279.15,2019-01-05,23:25:04
278.13,1038,75,277.15,279.15,2019-01-05,23:30:03
277.99,1038,80,277.15,278.15,2019-01-05,23:35:03
278.03,1038,80,277.15,278.15,2019-01-05,23:40:03
278.03,1038,80,277.15,278.15,2019-01-05,23:45:03
278.03,1038,80,277.15,278.15,2019-01-05,23:50:03
278.03,1038,80,277.15,278.15,2019-01-05,23:55:03
278.03,1036,80,277.15,278.15,2019-01-06,00:00:03
278.15,1037,80,277.15,279.15,2019-01-06,00:05:03
278.15,1037,80,277.15,279.15,2019-01-06,00:10:07
278.15,1037,80,277.15,279.15,2019-01-06,00:15:03
278.15,1037,80,277.15,279.15,2019-01-06,00:20:03
278.15,1037,80,277.15,279.15,2019-01-06,00:25:03
278.15,1037,80,277.15,279.15,2019-01-06,00:30:04
278.48,1037,70,277.15,280.15,2019-01-06,00:35:03
278.16,1037,80,277.15,279.15,2019-01-06,00:40:03
278.16,1037,80,277.15,279.15,2019-01-06,00:45:03
278.16,1037,80,277.15,279.15,2019-01-06,00:50:03
278.16,1037,80,277.15,279.15,2019-01-06,00:55:03
278.16,1037,80,277.15,279.15,2019-01-06,01:00:04
278.37,1037,75,278.15,279.15,2019-01-06,01:05:03
278.37,1037,75,278.15,279.15,2019-01-06,01:10:03
278.37,1037,75,278.15,279.15,2019-01-06,01:15:03
278.37,1037,75,278.15,279.15,2019-01-06,01:20:03
278.37,1037,75,278.15,279.15,2019-01-06,01:25:04
278.37,1037,75,278.15,279.15,2019-01-06,01:30:03
278.48,1037,75,278.15,279.15,2019-01-06,01:35:06
278.26,1037,75,277.15,279.15,2019-01-06,01:40:04
278.26,1037,75,277.15,279.15,2019-01-06,01:45:03
278.26,1037,75,277.15,279.15,2019-01-06,01:50:03
278.26,1037,75,277.15,279.15,2019-01-06,01:55:03
278.26,1037,75,277.15,279.15,2019-01-06,02:00:03
278.36,1037,75,277.15,279.15,2019-01-06,02:05:03
278.36,1037,75,277.15,279.15,2019-01-06,02:10:04
278.36,1037,75,277.15,279.15,2019-01-06,02:15:03
278.35,1037,75,277.15,279.15,2019-01-06,02:20:03
278.35,1037,75,277.15,279.15,2019-01-06,02:25:03
278.35,1037,75,277.15,279.15,2019-01-06,02:30:04
278.65,1037,75,278.15,279.15,2019-01-06,02:35:03
278.48,1037,75,278.15,279.15,2019-01-06,02:40:24
278.65,1037,75,278.15,279.15,2019-01-06,02:45:03
278.48,1037,75,278.15,279.15,2019-01-06,02:50:03
278.48,1037,75,278.15,279.15,2019-01-06,02:55:06
278.48,1037,75,278.15,279.15,2019-01-06,03:00:03
278.37,1037,81,278.15,279.15,2019-01-06,03:05:03
278.37,1037,81,278.15,279.15,2019-01-06,03:10:04
278.37,1037,81,278.15,279.15,2019-01-06,03:15:03
278.37,1037,81,278.15,279.15,2019-01-06,03:20:03
278.37,1037,81,278.15,279.15,2019-01-06,03:25:03
278.37,1037,81,278.15,279.15,2019-01-06,03:30:03
278.81,1036,70,278.15,280.15,2019-01-06,03:35:03
278.4,1037,81,278.15,279.15,2019-01-06,03:40:04
278.4,1037,81,278.15,279.15,2019-01-06,03:45:03
278.4,1037,81,278.15,279.15,2019-01-06,03:50:03
278.4,1037,81,278.15,279.15,2019-01-06,03:55:03
278.4,1037,81,278.15,279.15,2019-01-06,04:00:03
278.39,1037,81,278.15,279.15,2019-01-06,04:05:03
278.39,1037,81,278.15,279.15,2019-01-06,04:10:03
278.39,1037,81,278.15,279.15,2019-01-06,04:15:03
278.39,1037,81,278.15,279.15,2019-01-06,04:20:04
278.39,1037,81,278.15,279.15,2019-01-06,04:25:03
278.39,1037,81,278.15,279.15,2019-01-06,04:30:03
278.52,1036,81,278.15,279.15,2019-01-06,04:35:03
278.52,1036,81,278.15,279.15,2019-01-06,04:40:03
278.52,1036,81,278.15,279.15,2019-01-06,04:45:03
278.52,1036,81,278.15,279.15,2019-01-06,04:50:03
278.52,1036,81,278.15,279.15,2019-01-06,04:55:04
278.52,1036,81,278.15,279.15,2019-01-06,05:00:03
278.53,1036,81,278.15,279.15,2019-01-06,05:05:03
278.53,1036,81,278.15,279.15,2019-01-06,05:10:03
278.53,1036,81,278.15,279.15,2019-01-06,05:15:03
278.53,1036,81,278.15,279.15,2019-01-06,05:20:03
278.53,1036,81,278.15,279.15,2019-01-06,05:25:04
278.53,1036,81,278.15,279.15,2019-01-06,05:30:03
278.4,1036,81,278.15,279.15,2019-01-06,05:35:03
278.4,1036,81,278.15,279.15,2019-01-06,05:40:03
278.4,1036,81,278.15,279.15,2019-01-06,05:45:03
278.4,1036,81,278.15,279.15,2019-01-06,05:50:04
278.4,1036,81,278.15,279.15,2019-01-06,05:55:03
278.4,1036,81,278.15,279.15,2019-01-06,06:00:03
278.47,1036,81,278.15,279.15,2019-01-06,06:05:03
278.47,1036,81,278.15,279.15,2019-01-06,06:10:12
278.47,1036,81,278.15,279.15,2019-01-06,06:15:03
278.47,1036,81,278.15,279.15,2019-01-06,06:20:03
278.47,1036,81,278.15,279.15,2019-01-06,06:25:10
278.47,1036,81,278.15,279.15,2019-01-06,06:30:04
278.4,1036,81,278.15,279.15,2019-01-06,06:35:03
278.4,1036,81,278.15,279.15,2019-01-06,06:40:03
278.4,1036,81,278.15,279.15,2019-01-06,06:45:03
278.4,1036,81,278.15,279.15,2019-01-06,06:50:03
278.4,1036,81,278.15,279.15,2019-01-06,06:55:03
278.39,1036,81,278.15,279.15,2019-01-06,07:00:03
278.39,1036,81,278.15,279.15,2019-01-06,07:05:04
278.51,1035,81,278.15,279.15,2019-01-06,07:10:03
278.51,1035,81,278.15,279.15,2019-01-06,07:15:03
278.51,1035,81,278.15,279.15,2019-01-06,07:20:03
278.51,1035,81,278.15,279.15,2019-01-06,07:25:06
278.51,1035,81,278.15,279.15,2019-01-06,07:30:04
278.86,1035,75,278.15,280.15,2019-01-06,07:35:03
278.92,1035,75,278.15,280.15,2019-01-06,07:40:03
278.92,1035,75,278.15,280.15,2019-01-06,07:45:03
278.92,1035,75,278.15,280.15,2019-01-06,07:50:03
278.92,1035,75,278.15,280.15,2019-01-06,07:55:04
278.92,1035,75,278.15,280.15,2019-01-06,08:00:03
278.92,1035,75,278.15,280.15,2019-01-06,08:05:03
278.75,1036,81,278.15,279.15,2019-01-06,08:10:10
278.75,1036,81,278.15,279.15,2019-01-06,08:15:03
278.75,1036,81,278.15,279.15,2019-01-06,08:20:03
278.75,1036,81,278.15,279.15,2019-01-06,08:25:03
278.75,1036,81,278.15,279.15,2019-01-06,08:30:03
278.75,1036,81,278.15,279.15,2019-01-06,08:35:04
278.85,1036,86,278.15,279.15,2019-01-06,08:40:03
278.85,1036,86,278.15,279.15,2019-01-06,08:45:03
